date,source,site_id,poc,daily_mean_pm10_conentration,units,daily_aqi_value,site_name,daily_obs_count,percent_complete,aqs_parameter_code,aqs_parameter_desc,cbsa_code,cbsa_name,state_code,state,county_code,county,site_latitude,site_longitude
2020-02-26,AQS,60799001,1,22,ug/m3 SC,20,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-02-27,AQS,60799001,1,29,ug/m3 SC,27,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-02-28,AQS,60799001,1,29,ug/m3 SC,27,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-02-29,AQS,60799001,1,29,ug/m3 SC,27,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-01,AQS,60799001,1,20,ug/m3 SC,19,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-02,AQS,60799001,1,20,ug/m3 SC,19,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-03,AQS,60799001,1,28,ug/m3 SC,26,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-04,AQS,60799001,1,24,ug/m3 SC,22,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-05,AQS,60799001,1,23,ug/m3 SC,21,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-06,AQS,60799001,1,14,ug/m3 SC,13,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-07,AQS,60799001,1,5,ug/m3 SC,5,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-08,AQS,60799001,1,6,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-09,AQS,60799001,1,6,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-10,AQS,60799001,1,8,ug/m3 SC,7,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-11,AQS,60799001,1,6,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-12,AQS,60799001,1,13,ug/m3 SC,12,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-13,AQS,60799001,1,27,ug/m3 SC,25,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-14,AQS,60799001,1,14,ug/m3 SC,13,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-15,AQS,60799001,1,7,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-16,AQS,60799001,1,4,ug/m3 SC,4,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-17,AQS,60799001,1,5,ug/m3 SC,5,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-18,AQS,60799001,1,8,ug/m3 SC,7,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-19,AQS,60799001,1,7,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-20,AQS,60799001,1,5,ug/m3 SC,5,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-21,AQS,60799001,1,5,ug/m3 SC,5,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-22,AQS,60799001,1,4,ug/m3 SC,4,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-23,AQS,60799001,1,9,ug/m3 SC,8,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-24,AQS,60799001,1,9,ug/m3 SC,8,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-25,AQS,60799001,1,6,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-26,AQS,60799001,1,7,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-27,AQS,60799001,1,15,ug/m3 SC,14,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-28,AQS,60799001,1,19,ug/m3 SC,18,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-29,AQS,60799001,1,12,ug/m3 SC,11,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-30,AQS,60799001,1,13,ug/m3 SC,12,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-03-31,AQS,60799001,1,22,ug/m3 SC,20,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-01,AQS,60799001,1,36,ug/m3 SC,33,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-02,AQS,60799001,1,31,ug/m3 SC,29,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-03,AQS,60799001,1,28,ug/m3 SC,26,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-04,AQS,60799001,1,9,ug/m3 SC,8,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-05,AQS,60799001,1,3,ug/m3 SC,3,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-06,AQS,60799001,1,7,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-07,AQS,60799001,1,8,ug/m3 SC,7,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-08,AQS,60799001,1,8,ug/m3 SC,7,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-09,AQS,60799001,1,3,ug/m3 SC,3,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-10,AQS,60799001,1,10,ug/m3 SC,9,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-11,AQS,60799001,1,13,ug/m3 SC,12,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-12,AQS,60799001,1,11,ug/m3 SC,10,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-13,AQS,60799001,1,14,ug/m3 SC,13,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-14,AQS,60799001,1,17,ug/m3 SC,16,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-15,AQS,60799001,1,21,ug/m3 SC,19,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-16,AQS,60799001,1,11,ug/m3 SC,10,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-17,AQS,60799001,1,10,ug/m3 SC,9,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-18,AQS,60799001,1,16,ug/m3 SC,15,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-19,AQS,60799001,1,13,ug/m3 SC,12,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-20,AQS,60799001,1,14,ug/m3 SC,13,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-21,AQS,60799001,1,28,ug/m3 SC,26,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-22,AQS,60799001,1,31,ug/m3 SC,29,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-25,AQS,60799001,1,36,ug/m3 SC,33,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-26,AQS,60799001,1,21,ug/m3 SC,19,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-27,AQS,60799001,1,39,ug/m3 SC,36,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-28,AQS,60799001,1,26,ug/m3 SC,24,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-29,AQS,60799001,1,14,ug/m3 SC,13,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-04-30,AQS,60799001,1,34,ug/m3 SC,31,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-01,AQS,60799001,1,40,ug/m3 SC,37,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-02,AQS,60799001,1,11,ug/m3 SC,10,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-03,AQS,60799001,1,23,ug/m3 SC,21,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-04,AQS,60799001,1,35,ug/m3 SC,32,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-05,AQS,60799001,1,38,ug/m3 SC,35,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-06,AQS,60799001,1,49,ug/m3 SC,45,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-07,AQS,60799001,1,50,ug/m3 SC,46,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-08,AQS,60799001,1,43,ug/m3 SC,40,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-09,AQS,60799001,1,11,ug/m3 SC,10,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-10,AQS,60799001,1,16,ug/m3 SC,15,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-11,AQS,60799001,1,16,ug/m3 SC,15,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-12,AQS,60799001,1,13,ug/m3 SC,12,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-13,AQS,60799001,1,15,ug/m3 SC,14,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-14,AQS,60799001,1,17,ug/m3 SC,16,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-15,AQS,60799001,1,34,ug/m3 SC,31,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-16,AQS,60799001,1,25,ug/m3 SC,23,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-17,AQS,60799001,1,5,ug/m3 SC,5,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-18,AQS,60799001,1,12,ug/m3 SC,11,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-19,AQS,60799001,1,14,ug/m3 SC,13,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-20,AQS,60799001,1,27,ug/m3 SC,25,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-21,AQS,60799001,1,27,ug/m3 SC,25,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-22,AQS,60799001,1,27,ug/m3 SC,25,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-23,AQS,60799001,1,28,ug/m3 SC,26,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-24,AQS,60799001,1,25,ug/m3 SC,23,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-25,AQS,60799001,1,32,ug/m3 SC,30,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-26,AQS,60799001,1,30,ug/m3 SC,28,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-27,AQS,60799001,1,9,ug/m3 SC,8,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-28,AQS,60799001,1,3,ug/m3 SC,3,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-29,AQS,60799001,1,7,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-30,AQS,60799001,1,9,ug/m3 SC,8,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-05-31,AQS,60799001,1,7,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-01,AQS,60799001,1,15,ug/m3 SC,14,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-02,AQS,60799001,1,19,ug/m3 SC,18,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-03,AQS,60799001,1,27,ug/m3 SC,25,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-04,AQS,60799001,1,30,ug/m3 SC,28,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-05,AQS,60799001,1,14,ug/m3 SC,13,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-06,AQS,60799001,1,17,ug/m3 SC,16,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-07,AQS,60799001,1,59,ug/m3 SC,53,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-08,AQS,60799001,1,28,ug/m3 SC,26,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-09,AQS,60799001,1,32,ug/m3 SC,30,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-10,AQS,60799001,1,28,ug/m3 SC,26,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-11,AQS,60799001,1,2,ug/m3 SC,2,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-12,AQS,60799001,1,7,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-13,AQS,60799001,1,27,ug/m3 SC,25,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-14,AQS,60799001,1,23,ug/m3 SC,21,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-15,AQS,60799001,1,30,ug/m3 SC,28,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-16,AQS,60799001,1,35,ug/m3 SC,32,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-17,AQS,60799001,1,34,ug/m3 SC,31,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-18,AQS,60799001,1,11,ug/m3 SC,10,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-19,AQS,60799001,1,9,ug/m3 SC,8,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-20,AQS,60799001,1,8,ug/m3 SC,7,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-21,AQS,60799001,1,6,ug/m3 SC,6,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
2020-06-22,AQS,60799001,1,3,ug/m3 SC,3,Oso Flaco Site,1,100,81102,PM10 Total 0-10um STP,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.00876,-120.59998
